placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Above Suspension,3,100,Robust Scaler,"(None, 100, 7)","(None, 3)",0.23129324615001678,0.21048085391521454,0.9063596725463867,0.9183645844459534
Above Suspension,3,200,Robust Scaler,"(None, 200, 7)","(None, 3)",0.18208205699920654,0.21408744156360626,0.9314799308776855,0.928260862827301
Above Suspension,3,300,Robust Scaler,"(None, 300, 7)","(None, 3)",0.17554228007793427,0.21375417709350586,0.9332069158554077,0.9314845204353333
Above Suspension,3,400,Robust Scaler,"(None, 400, 7)","(None, 3)",0.16342370212078094,0.2231573462486267,0.942383348941803,0.9292709231376648
Above Suspension,3,500,Robust Scaler,"(None, 500, 7)","(None, 3)",0.09518125653266907,0.3094237446784973,0.9662684202194214,0.9319728016853333
