placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Below Suspension,1,100,Robust Scaler,"(None, 100, 7)","(None, 3)",0.18592026829719543,0.274608850479126,0.9196735620498657,0.8979057669639587
Below Suspension,1,200,Robust Scaler,"(None, 200, 7)","(None, 3)",0.2014542818069458,0.23990780115127563,0.9197937846183777,0.9089004993438721
Below Suspension,1,300,Robust Scaler,"(None, 300, 7)","(None, 3)",0.14752323925495148,0.2588691711425781,0.9415305256843567,0.9139826893806458
Below Suspension,1,400,Robust Scaler,"(None, 400, 7)","(None, 3)",0.12513014674186707,0.24277126789093018,0.9535550475120544,0.9166666865348816
Below Suspension,1,500,Robust Scaler,"(None, 500, 7)","(None, 3)",0.18297040462493896,0.23116406798362732,0.9207885265350342,0.9161205887794495
