placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Below Suspension,3,100,Robust Scaler,"(None, 100, 7)","(None, 3)",0.20171098411083221,0.23501892387866974,0.9133089780807495,0.9141537547111511
Below Suspension,3,200,Robust Scaler,"(None, 200, 7)","(None, 3)",0.15593189001083374,0.23927618563175201,0.934849739074707,0.9220108985900879
Below Suspension,3,300,Robust Scaler,"(None, 300, 7)","(None, 3)",0.1989980936050415,0.20124658942222595,0.9165613055229187,0.9290375113487244
Below Suspension,3,400,Robust Scaler,"(None, 400, 7)","(None, 3)",0.1557329148054123,0.23463638126850128,0.9328274130821228,0.9200217723846436
Below Suspension,3,500,Robust Scaler,"(None, 500, 7)","(None, 3)",0.14559930562973022,0.22832973301410675,0.9395642876625061,0.9299319982528687
