placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Above Suspension,1,100,Robust Scaler,"(None, 100, 7)","(None, 3)",0.22090750932693481,0.2886485159397125,0.9081472158432007,0.9014397859573364
Above Suspension,1,200,Robust Scaler,"(None, 200, 7)","(None, 3)",0.19460900127887726,0.2678436040878296,0.9200801849365234,0.9109947681427002
Above Suspension,1,300,Robust Scaler,"(None, 300, 7)","(None, 3)",0.16526752710342407,0.23342321813106537,0.9258383512496948,0.9241948127746582
Above Suspension,1,400,Robust Scaler,"(None, 400, 7)","(None, 3)",0.09323936700820923,0.27105867862701416,0.9641628265380859,0.9203354120254517
Above Suspension,1,500,Robust Scaler,"(None, 500, 7)","(None, 3)",0.021921992301940918,0.4006115198135376,0.990680992603302,0.9154652953147888
