placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Below Suspension,1,100,Robust Scaler,"(None, 10, 1, 10, 7)","(None, 3)",0.19763758778572083,0.2912546396255493,0.9129438996315002,0.8891361355781555
Below Suspension,1,200,Robust Scaler,"(None, 10, 1, 20, 7)","(None, 3)",0.20365868508815765,0.2770165801048279,0.9113434553146362,0.9005235433578491
Below Suspension,1,300,Robust Scaler,"(None, 10, 1, 30, 7)","(None, 3)",0.1922578513622284,0.2838411033153534,0.9183146953582764,0.8963079452514648
Below Suspension,1,400,Robust Scaler,"(None, 10, 1, 40, 7)","(None, 3)",0.18209832906723022,0.2590697407722473,0.9268922209739685,0.9051362872123718
Below Suspension,1,500,Robust Scaler,"(None, 10, 1, 50, 7)","(None, 3)",0.15497829020023346,0.320143461227417,0.9336917400360107,0.8663171529769897
