placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Above Suspension,1,100,Robust Scaler,"(None, 10, 1, 10, 7)","(None, 3)",0.19661663472652435,0.2802494764328003,0.9176689386367798,0.8874345421791077
Above Suspension,1,200,Robust Scaler,"(None, 10, 1, 20, 7)","(None, 3)",0.06633565574884415,0.35913822054862976,0.9740762114524841,0.8958114981651306
Above Suspension,1,300,Robust Scaler,"(None, 10, 1, 30, 7)","(None, 3)",0.17164385318756104,0.2851308286190033,0.9316422939300537,0.9076983332633972
Above Suspension,1,400,Robust Scaler,"(None, 10, 1, 40, 7)","(None, 3)",0.22248882055282593,0.29709455370903015,0.9076834917068481,0.8752620816230774
Above Suspension,1,500,Robust Scaler,"(None, 10, 1, 50, 7)","(None, 3)",0.3299381732940674,0.47045594453811646,0.8749104142189026,0.7929226756095886
