placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Above Suspension,2,100,Robust Scaler,"(None, 100, 7)","(None, 3)",0.23129703104496002,0.21856431663036346,0.9039693474769592,0.9130794405937195
Above Suspension,2,200,Robust Scaler,"(None, 200, 7)","(None, 3)",0.15836982429027557,0.18734245002269745,0.9348008036613464,0.9260485768318176
Above Suspension,2,300,Robust Scaler,"(None, 300, 7)","(None, 3)",0.21463051438331604,0.1722249984741211,0.9132525324821472,0.939105212688446
Above Suspension,2,400,Robust Scaler,"(None, 400, 7)","(None, 3)",0.22348284721374512,0.1792023777961731,0.9107640981674194,0.9397789835929871
Above Suspension,2,500,Robust Scaler,"(None, 500, 7)","(None, 3)",0.19614119827747345,0.1680327206850052,0.9226480722427368,0.934301495552063
