placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Above Suspension,3,100,Robust Scaler,"(None, 100, 7)","(None, 3)",0.1663832813501358,0.23950332403182983,0.9279096126556396,0.9153762459754944
Above Suspension,3,200,Robust Scaler,"(None, 200, 7)","(None, 3)",0.1851714700460434,0.2131763994693756,0.9278292655944824,0.9225543737411499
Above Suspension,3,300,Robust Scaler,"(None, 300, 7)","(None, 3)",0.1205424889922142,0.25345733761787415,0.9515381455421448,0.9249592423439026
Above Suspension,3,400,Robust Scaler,"(None, 400, 7)","(None, 3)",0.1917479783296585,0.22553811967372894,0.9190556406974792,0.9303590655326843
Above Suspension,3,500,Robust Scaler,"(None, 500, 7)","(None, 3)",0.02288677915930748,0.4469316303730011,0.9908643960952759,0.9156462550163269
