placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Dashboard,3,100,Robust Scaler,"(None, 10, 1, 10, 7)","(None, 3)",0.14897149801254272,0.25553038716316223,0.9396321773529053,0.9093996286392212
Dashboard,3,200,Robust Scaler,"(None, 10, 1, 20, 7)","(None, 3)",0.1456054300069809,0.25829318165779114,0.9408873915672302,0.9130434989929199
Dashboard,3,300,Robust Scaler,"(None, 10, 1, 30, 7)","(None, 3)",0.17834365367889404,0.2593443691730499,0.9230931401252747,0.900897204875946
Dashboard,3,400,Robust Scaler,"(None, 10, 1, 40, 7)","(None, 3)",0.28800860047340393,0.4688456654548645,0.919617772102356,0.8993471264839172
Dashboard,3,500,Robust Scaler,"(None, 10, 1, 50, 7)","(None, 3)",0.16271336376667023,0.2716718316078186,0.9339423775672913,0.9068027138710022
