placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Dashboard,1,100,Robust Scaler,"(None, 10, 10, 7)","(None, 3)",0.17999540269374847,0.2517055869102478,0.9279782176017761,0.9089004993438721
Dashboard,1,200,Robust Scaler,"(None, 20, 10, 7)","(None, 3)",0.061330847442150116,0.32125362753868103,0.9775136113166809,0.9198952913284302
Dashboard,1,300,Robust Scaler,"(None, 30, 10, 7)","(None, 3)",0.17457878589630127,0.21151326596736908,0.9284178614616394,0.9261586666107178
Dashboard,1,400,Robust Scaler,"(None, 40, 10, 7)","(None, 3)",0.15971651673316956,0.2604793310165405,0.9415137767791748,0.9245283007621765
Dashboard,1,500,Robust Scaler,"(None, 50, 10, 7)","(None, 3)",0.17392195761203766,0.20741061866283417,0.9326164722442627,0.9266055226325989
