placement,experiment,window,scaler,input_shape,output_shape,train_loss,val_loss,train_acc,val_acc
Below Suspension,3,100,Robust Scaler,"(None, 100, 7)","(None, 3)",0.22336642444133759,0.22408120334148407,0.9097290635108948,0.9146971106529236
Below Suspension,3,200,Robust Scaler,"(None, 200, 7)","(None, 3)",0.2059500366449356,0.22993552684783936,0.9121033549308777,0.9233695864677429
Below Suspension,3,300,Robust Scaler,"(None, 300, 7)","(None, 3)",0.11542300879955292,0.24195513129234314,0.9530130624771118,0.9298532009124756
Below Suspension,3,400,Robust Scaler,"(None, 400, 7)","(None, 3)",0.10615545511245728,0.3071553409099579,0.9592467546463013,0.928726851940155
Below Suspension,3,500,Robust Scaler,"(None, 500, 7)","(None, 3)",0.10860337316989899,0.3209453821182251,0.9529163837432861,0.9299319982528687
